id	ipa	count	rasm
f8781720a695	ʔamrihim	4	أَمۡرِهِمۡ
127e9830cbb6	sajaquːluːn	4	سَيَقُولُونَ
6610dafc5240	ʔasaːwir	4	أَسَاوِرَ
7c7f1733ce07	birabːiː	4	بِرَبِّىٓ بِرَبِّى
443c92aa1c48	tastatˤiːʕ	4	تَسۡتَطِيعَ
58808d7b82b0	mawʕidaː	4	مَّوۡعِدًا مَوۡعِدًا
e03331e27ee2	ʔahlaknaːhum	4	أَهۡلَكۡنَـٰهُمۡ أَهۡلَكۡنَـٰهُم
a1725b9a41f3	ʔalbaħrajn	4	ٱلۡبَحۡرَيۡنِ
76e53c182367	sababaː	4	سَبَبًا
014e33cc5f2d	wanufix	4	وَنُفِخَ
4c9bf7dac1fa	jaħsabuːn	4	يَحۡسَبُونَ
b1abbfe8c629	jard͡ʒuː	4	يَرۡجُواۡ
20b473b2a16c	wakaːnat	4	وَكَانَتِ وَكَانَتۡ
27d64cd69017	jaħjaː	4	يَحۡيَىٰ
ee3f9e2f9454	sawijːaː	4	سَوِيًّا
a5dd918913df	waʕaʃijːaː	4	وَعَشِيًّا
a286fa6e82c6	biwaːlidajh	4	بِوٰلِدَيۡهِ
25c3de7e24d1	wad͡ʒaʕalaniː	4	وَجَعَلَنِى
0e3140242fc7	raħmatinaː	4	رَحۡمَتِنَآ رَّحۡمَتِنَا رَّحۡمَتِنَآ
80764c591551	waʔaːman	4	وَءَامَنَ
88a736b0c766	ʔafaraʔajt	4	أَفَرَءَيۡتَ
3939ac7906ae	tasmaʕ	4	تَسۡمَعُ تَسۡمَعۡ
684b6bfd9e8f	ʔaːtiːkum	4	ءَاتِيكُم
70eb8074f141	nuːdiː	4	نُودِىَ
7f8038f5e3db	kaː	4	كَىۡ
88001cde78ca	subulaː	4	سُبُلًا
6fd81fda695c	ʔanː̃ad͡ʒᵊwaː	4	ٱلنَّجۡوَىٰ ٱلنَّجۡوَى
ae08e862412c	ʔaflaħ	4	أَفۡلَحَ
bcfcd6bad4c0	tazakːaː	4	تَزَكَّىٰ
934d90e27961	jard͡ʒiʕ	4	يَرۡجِعُ يَرۡجِعَ
50305e9216ed	raʔajtahum	4	رَأَيۡتَهُمۡ
b9a534c8feff	xuliqᵊ	4	خُلِقَ
4a5fc495beb4	jaⁿtˤiquːn	4	يَنطِقُونَ
87a9ff1b225f	wanad͡ʒːajnaːh	4	وَنَجَّيۡنَـٰهُ
df9c262ea710	ʔaʔimː̃ahaː	4	أَئِمَّةً
aa259ffbf668	fastad͡ʒabᵊnaː	4	فَٱسۡتَجَبۡنَا
c062e2293906	ʔadᵊriː	4	أَدۡرِىٓ أَدۡرِى
6e3ce14849c0	juːlid͡ʒᵊ	4	يُولِجُ
ee33a9c9fac7	wajuːlid͡ʒᵊ	4	وَيُولِجُ
2249e4450356	malaːːʔikahaː	4	مَلَـٰٓئِكَةً مَّلَـٰٓئِكَةً
7d33fc0c364e	ʔaːbaːːʔahum	4	ءَابَآءَهُمۡ ءَابَآءَهُمُ
d67aa7f2c4fd	ʔimriʔ	4	ٱمۡرِىٍٕ
3390e0745778	ʔifk	4	إِفۡكٌ
de54051f515d	ʔixwaːnihinː̃	4	إِخۡوٰنِهِنَّ
cbf4c3312b48	ʔaːbaːːʔikum	4	ءَابَآئِكُمُ ءَابَآئِكُمۡ
5492edbbd7d6	naðiːraː	4	نَذِيرًا نَّذِيرًا
48c80a7c41d3	waʔasˤiːlaː	4	وَأَصِيلًا
14fce369ad80	θubuːraː	4	ثُبُورًا
0233927a1b26	jukaðːibuːn	4	يُكَذِّبُونِ يُكَذِّبُونَ
0a66b5b37a40	ʔaɣraqᵊnaː	4	أَغۡرَقۡنَا
ae2e1cd20a9c	ʔaxuːhum	4	أَخُوهُمۡ
c0f9242b25fb	fatħaː	4	فَتۡحًا
821b50f9a98d	ladajː	4	لَدَىَّ
027f061bc886	raʔaːh	4	رَءَاهُ رَّءَاهُ
0fa70e08dae5	faʔaᵐbatnaː	4	فَأَنۢبَتۡنَا
c2bd1a9da8f0	wahaːmaːn	4	وَهَـٰمَـٰنَ
bea867e0141b	junaːdiːhim	4	يُنَادِيهِمۡ
110ad007b63b	waʔibᵊraːhiːm	4	وَإِبۡرٰهِيمَ
7e807e033aaa	riːħaː	4	رِيحًا
b705bd4eb1ac	fajawmaʔið	4	فَيَوۡمَئِذٍ
1636f39776eb	tadᵊriː	4	تَدۡرِى
565170e318b9	mahiːn	4	مَّهِينٍ مَهِينٌ
35af11f9bd82	ʔalmaʔwaː	4	ٱلۡمَأۡوَىٰ ٱلۡمَأۡوَىٰٓ
efea46da3cda	d͡ʒunuːdᵊ	4	جُنُودُ جُنُودٌ جُنُودَ
841221ab29ff	d͡ʒamiːlaː	4	جَمِيلًا
3e18f68dc418	miⁿkunː̃	4	مِنكُنَّ مِّنكُنَّ
a4483e436dd6	ʔaʕmaːlakum	4	أَعۡمَـٰلَكُمۡ
145147ffa23c	walmuʃrikiːn	4	وَٱلۡمُشۡرِكِينَ
68deddc7b383	ʕiːn	4	عِينٌ عِينٍ
016386060018	lajaquːluːn	4	لَيَقُولُونَ
c7336906ed0e	kaðːaːbᵊ	4	كَذَّابٌ
fa644f0b6fdb	wabadaː	4	وَبَدَا
041019372deb	mamnuːn	4	مَمۡنُونٍ مَمۡنُونِۭ
aa1fb857a149	fidˤːah	4	فِضَّةٍ
e98d3ceda9cd	mawlaː	4	مَوۡلًى مَّوۡلًى مَوۡلَى مَوۡلَىٰ
cd3b8b014ec0	ʔanː̃uður	4	ٱلنُّذُرُ ٱلنُّذُرِ
49870b6269e3	faðakːir	4	فَذَكِّرۡ
1aae3d722839	jasːarnaː	4	يَسَّرۡنَا
115164997b9f	lilðːikr	4	لِلذِّكۡرِ
201e9d4caa66	saqar	4	سَقَرَ سَقَرُ
65177aab3874	ħisaːbaː	4	حِسَابًا
e49b42382aa2	ʔalmiskiːn	4	ٱلۡمِسۡكِينِ ٱلۡمِسۡكِينَ
7144fb786cee	ʔadᵊbar	4	أَدۡبَرَ
4216fd5eed4d	taðkirah	4	تَذۡكِرَةٌ
4cf9bcc5fe00	ʔajaħsabᵊ	4	أَيَحۡسَبُ
425f24cfd5b2	watawaːsˤaw	4	وَتَوَاصَوۡاۡ
8e1543c0fa22	ʔanuʔmin	3	أَنُؤۡمِنُ
5dcb72894fab	muhtadiːn	3	مُهۡتَدِينَ
99293920086f	sˤumː̃	3	صُمُّۢ صُمٌّ
84d3d11f4dd1	bilkaːfiriːn	3	بِٱلۡكَـٰفِرِينَ
c4968bbb9868	ʔalbarqᵊ	3	ٱلۡبَرۡقَ ٱلۡبَرۡقُ
936907a95508	faʔaxrad͡ʒᵊ	3	فَأَخۡرَجَ
045f1cac3e08	mutaʃaːbihaː	3	مُتَشَـٰبِهًا مُّتَشَـٰبِهًا
4cdc5484c25e	juːsˤal	3	يُوصَلَ
3cf8f18e1139	waʔaʕlam	3	وَأَعۡلَمُ
7de20892344c	tubᵊduːn	3	تُبۡدُونَ
f57358b7f8b0	wastakbar	3	وَٱسۡتَكۡبَرَ
fcbe345b2aa8	raɣadaː	3	رَغَدًا
b0e0524b3a86	mustaqarː	3	مُسۡتَقَرٌّ مُّسۡتَقَرٌّ
46170f1436cd	wamataːʕ	3	وَمَتَـٰعٌ
49e9f6a190c3	kalimaːt	3	كَلِمَـٰتُ كَلِمَـٰتٍ
fbb895c1e4bd	jaʔtijanː̃akum	3	يَأۡتِيَنَّكُم يَأۡتِيَنَّكُمۡ
5b141dfb031e	waʔijːaːj	3	وَإِيَّـٰىَ
c4611bcde80e	waʔaːminuː	3	وَءَامِنُواۡ
ad647794fc04	ʔaⁿzalt	3	أَنزَلۡتَ أَنزَلۡتُ
4650f8ba18b5	kaːfir	3	كَافِرٌ كَافِرِۭ
d537a66f8399	taʃtaruː	3	تَشۡتَرُواۡ
ad038d6fb328	wasˤːalaːh	3	وَٱلصَّلَوٰةِ
dd02025cec00	mulaːquː	3	مُّلَـٰقُواۡ
71bbfbfde9dd	jasuːmuːnakum	3	يَسُومُونَكُمۡ
0c9a869a39d1	wajastaħjuːn	3	وَيَسۡتَحۡيُونَ
b1387af2dcb3	nisaːːʔakum	3	نِسَآءَكُمۡ
ac5b983cca8d	d͡ʒahrahaː	3	جَهۡرَةً
6b5fffe17ef5	ʔasˤːaːʕiqah	3	ٱلصَّـٰعِقَةُ
f5cd1deeb09d	ʔalɣamaːm	3	ٱلۡغَمَامَ ٱلۡغَمَامِ ٱلۡغَمَـٰمَ
65ec1e9f03d1	ʔalmanː̃	3	ٱلۡمَنَّ
e8f5cda96740	wasːalwaː	3	وَٱلسَّلۡوَىٰ
23b6f33be960	wadᵊxuluː	3	وَٱدۡخُلُواۡ
93aab2e8b242	faʔaⁿzalnaː	3	فَأَنزَلۡنَا
82d027521256	rid͡ʒᵊzaː	3	رِجۡزًا
8f371da01280	ʔidˤribᵊ	3	ٱضۡرِب
b9c830e37e5c	biʕasˤaːk	3	بِّعَصَاكَ
3124f4aa3958	ʔiθnataː	3	ٱثۡنَتَا ٱثۡنَتَىۡ
8b01c2f0dcc6	ʕaʃrah	3	عَشۡرَةَ
82f2fb9140b1	ʕasˤaw	3	عَصَواۡ
36f4ebadf3e3	jaʕtaduːn	3	يَعۡتَدُونَ
a8edbdcca81b	ʔaːtajnaːkum	3	ءَاتَيۡنَـٰكُم
2775e070eac4	wamawʕiðˤahaː	3	وَمَوۡعِظَةً
fe6a0652105d	baqarah	3	بَقَرَةٌ
1a9255e5930a	ʔalbaqar	3	ٱلۡبَقَرِ ٱلۡبَقَرَ
25b701138133	musalːamah	3	مُّسَلَّمَةٌ مُسَلَّمَةٌ
a36b95fd2491	kalaːm	3	كَلَـٰمَ
4859875ac96b	ʔawalaː	3	أَوَلَا
c96ffc7523ff	biʔajdiːhim	3	بِأَيۡدِيهِمۡ
15508a4585f3	wawajl	3	وَوَيۡلٌ
af0f57c9af4b	ʔajːaːmaː	3	أَيَّامًا
9844acbcc3ae	kasabᵊ	3	كَسَبَ
50a3d9cc5fbd	sajːiʔahaː	3	سَيِّئَةً
fdc7cf8764ef	taʃhaduːn	3	تَشۡهَدُونَ تَشۡهَدُونِ
b619128bdfdf	waqafːajnaː	3	وَقَفَّيۡنَا
f4e33ba3c514	tahwaː	3	تَهۡوَىٰٓ تَهۡوَى
b99bd75fc292	wafariːqaː	3	وَفَرِيقًا
79ee6030a99a	biʔsamaː	3	بِئۡسَمَا
9a1dbd4ecad2	jakfuruː	3	يَكۡفُرُواۡ
3a26f52a48bc	xaːlisˤahaː	3	خَالِصَةً
339f986d27f9	ʔaħaduhum	3	أَحَدُهُم أَحَدُهُمۡ
6cc85019b8b8	juʕamː̃ar	3	يُعَمَّرُ يُعَمَّرَ
905c73eddbde	qalbik	3	قَلۡبِكَ
e635efe2e64b	wamalaːːʔikatihiː	3	وَمَلَـٰٓئِكَتِهِۦ
d211b021f31e	jadˤurːuhum	3	يَضُرُّهُمۡ
aa2acf2bb371	xalaːqᵊ	3	خَلَـٰقٍ خَلَـٰقَ
3adfd35a9bce	junazːal	3	يُنَزَّلَ يُنَزَّلُ
8d3ad7b2106f	tasʔaluː	3	تَسۡــَٔلُواۡ
ff7df027349f	qawlihim	3	قَوۡلِهِمۡ قَوۡلِهِمُ
3c052683178b	manaʕ	3	مَنَعَ مَّنَعَ
5bb5984dd101	masaːd͡ʒidᵊ	3	مَسَـٰجِدَ
b9448d244262	juðkar	3	يُذۡكَرَ يُذۡكَرِ يُذۡكَرُ
c12256a679ef	tuwalːuː	3	تُوَلُّواۡ
dd79af0e57ec	taʔtiːnaː	3	تَأۡتِينَا تَأۡتِينَآ
203e120473e2	bajːanː̃aː	3	بَيَّنَّا
f6b6ec8324d1	ʔitːabaʕt	3	ٱتَّبَعۡتَ
bd53df1f5760	bajtiː	3	بَيۡتِىَ
e88109ac3d1c	ʔaːjaːtik	3	ءَايَـٰتِكَ
29f690fe27d4	wajuʕalːimuhum	3	وَيُعَلِّمُهُمُ
d804d404dd0f	wajuzakːiːhim	3	وَيُزَكِّيهِمۡ
b07f6bc544ac	jaːbanijː	3	يَـٰبَنِىَّ
5dddfcbd5d38	ʔisˤtˤafaː	3	ٱصۡطَفَىٰٓ ٱصۡطَفَىٰ
858adefdbbd6	kasabᵊtum	3	كَسَبۡتُمۡ
3d6019a78788	nufarːiqᵊ	3	نُفَرِّقُ
3382efff6cd9	ʔaʕmaːlunaː	3	أَعۡمَـٰلُنَا
f6f7cb04e59e	ʃahaːdahaː	3	شَهَـٰدَةً
6aa9a88a0df1	wajakuːn	3	وَيَكُونَ
2f5b1e91699c	linaʕlam	3	لِنَعۡلَمَ
9ae73ae46829	ʕaqibajh	3	عَقِبَيۡهِ
9f1f1f65977c	binː̃aːs	3	بِٱلنَّاسِ
64f235f7e9c4	fawalː	3	فَوَلِّ
a2e4ba9c932c	ʃatˤᵊr	3	شَطۡرَ
d2069aa040bf	liʔalːaː	3	لِئَلَّا لِّئَلَّا
2c291ed18149	ħud͡ʒːah	3	حُجَّةٌ حُجَّةُۢ حُجَّةَ
6083522f619e	wajuʕalːimukum	3	وَيُعَلِّمُكُمُ وَيُعَلِّمُكُم
0260aa9dd910	ʔaħjaːːʔ	3	أَحۡيَآءٌ أَحۡيَآءٍ
9b593b137e51	ʔalʔamwaːl	3	ٱلۡأَمۡوٰلِ
23dd3b5e33e6	bihimaː	3	بِهِمَا
19581b29111c	wabaθː	3	وَبَثَّ
97f1ef763706	ħubːaː	3	حُبًّا
3fdac073a6ee	ʔalquwːah	3	ٱلۡقُوَّةِ ٱلۡقُوَّةَ
84d1a6d9c61a	waraʔaw	3	وَرَأَوُاۡ وَرَأَوۡاۡ
23aba69200bc	ʔalʔasbaːbᵊ	3	ٱلۡأَسۡبَابُ ٱلۡأَسۡبَـٰبِ ٱلۡأَسۡبَـٰبَ
5533f8ff3b98	karːahaː	3	كَرَّةً
7a0ace17f112	wamaθal	3	وَمَثَلُ
d5fc090ee872	ʔalxiⁿziːr	3	ٱلۡخِنزِيرِ
81b1c2dc44f3	baːɣ	3	بَاغٍ
7b5c8d571e42	butˤuːnihim	3	بُطُونِهِمۡ
fdf2a51584db	jukalːimuhum	3	يُكَلِّمُهُمُ يُكَلِّمُهُمۡ
8f650abd0c5b	wanː̃abijːiːn	3	وَٱلنَّبِيِّــۧنَ
8beecf3d3e0d	waʔaːtaː	3	وَءَاتَى
04c5b8c87c08	ʔarːiqaːbᵊ	3	ٱلرِّقَابِ
dc58536842d0	biʔiħsaːn	3	بِإِحۡسَـٰنٍ
aeefbe60e79e	walʔaqᵊrabiːn	3	وَٱلۡأَقۡرَبِينَ
423d0c1bc315	ʔasˤːijaːm	3	ٱلصِّيَامُ ٱلصِّيَامِ ٱلصِّيَامَ
749caa76e824	maʕduːdaːt	3	مَّعۡدُودٰتٍ
74d3a72e516a	mariːdˤaː	3	مَّرِيضًا مَرِيضًا
9875a09750cc	ʔalʕusr	3	ٱلۡعُسۡرِ ٱلۡعُسۡرَ
ee8b249a57f7	daʕwah	3	دَعۡوَةَ دَعۡوَةُ دَعۡوَةٌ
a5f2942d27fb	ʔadːaːʕ	3	ٱلدَّاعِ
c8f93801f46a	libaːs	3	لِبَاسٌ لِبَاسَ
920114dc30dd	wabᵊtaɣuː	3	وَٱبۡتَغُواۡ وَٱبۡتَغُوٓاۡ
d91c441caa9c	jatabajːan	3	يَتَبَيَّنَ
1550da84b925	biʔan	3	بِأَن
7cb547611c8f	waqaːtiluː	3	وَقَـٰتِلُواۡ
6b9f0627e185	taʕtaduː	3	تَعۡتَدُوٓاۡ تَعۡتَدُواۡ
22510fbc18be	waqᵊtuluːhum	3	وَٱقۡتُلُوهُمۡ
7c27a5dc5106	ʔiⁿtahaw	3	ٱنتَهَوۡاۡ
46e83f0969d7	raʔsihiː	3	رَّأۡسِهِۦ رَأۡسِهِۦ
8b2ae6bc051c	wastaɣfiruː	3	وَٱسۡتَغۡفِرُواۡ
e5924468d8d0	ʔaːbaːːʔakum	3	ءَابَآءَكُمۡ
5143b6553277	jawmajn	3	يَوۡمَيۡنِ
e908560bc237	saʕaː	3	سَعَىٰ
517a4ca745dd	ðˤulal	3	ظُلَلٌ ظُلَلٍ
e2d4c0983bfc	jubadːil	3	يُبَدِّلۡ يُبَدِّلُ يُبَدِّلَ
0cd2b0f6cb5f	fahadaː	3	فَهَدَىٰ فَهَدَى
1877af521d16	ħasibᵊtum	3	حَسِبۡتُمۡ
f5c9acdc91cf	masːathum	3	مَّسَّتۡهُمُ مَسَّتۡهُمۡ مَّسَّتۡهُمۡ
7cae70fd1db0	jarudːuːkum	3	يَرُدُّوكُمۡ يَرُدُّوكُم
4f8225ce0967	ʔalxamr	3	ٱلۡخَمۡرِ ٱلۡخَمۡرُ
4c75eecc2833	walmajsir	3	وَٱلۡمَيۡسِرِ وَٱلۡمَيۡسِرُ
fb8674376228	wamanaːfiʕ	3	وَمَنَـٰفِعُ
5d89e9137891	tatafakːaruːn	3	تَتَفَكَّرُونَ
173fa2c6e61e	faʔixwaːnukum	3	فَإِخۡوٰنُكُمۡ
57a13ef590f5	taⁿkiħuː	3	تَنكِحُواۡ تَنكِحُوٓاۡ
a55ab2dba7f3	ʔalmaħiːdˤ	3	ٱلۡمَحِيضِ
2a29689aba77	bilːaɣw	3	بِٱللَّغۡوِ
7baf6913b15a	nisaːːʔihim	3	نِّسَآئِهِمۡ نِّسَآئِهِم
f616c5f56a41	kunː̃	3	كُنَّ
1485e533af80	juqiːmaː	3	يُقِيمَا
eb51e091c74e	ðˤanː̃aː	3	ظَنًّا ظَنَّآ
248c99f5c105	faʔamsikuːhunː̃	3	فَأَمۡسِكُوهُنَّ
d68aaee41906	jutimː̃	3	يُتِمَّ يُتِمُّ
a40ed0daa55f	ʔaratːum	3	أَرَدتُّمۡ أَرَدتُّمُ
a065e8e14b29	ʔawlaːdakum	3	أَوۡلَـٰدَكُمۡ أَوۡلَـٰدَكُم
8189b4df9298	ʔaːtajtum	3	ءَاتَيۡتُم
aa15eac8f411	wajaðaruːn	3	وَيَذَرُونَ
0f7f03135d2d	ʔanː̃ikaːħ	3	ٱلنِّكَاحِ ٱلنِّكَاحَ
a1b7cb2f3d5c	tamasːuːhunː̃	3	تَمَسُّوهُنَّ
784e0bec5d7d	taʕfuː	3	تَعۡفُواۡ تَعۡفُوٓاۡ
288ce5ad3478	linabijː	3	لِنَبِىٍّ
e9097facf191	juʔtiː	3	يُؤۡتِى
b9e899966ee0	jaʔtijakum	3	يَأۡتِيَكُمُ
3f3bbd739927	waʔaːl	3	وَءَالَ وَءَالُ
7f5e604eb5a3	natluːhaː	3	نَتۡلُوهَا
1e7379aadf78	warafaʕ	3	وَرَفَعَ
b2bf05193083	bajʕ	3	بَيۡعٌ
64203ea67d3a	walkaːfiruːn	3	وَٱلۡكَـٰفِرُونَ
09f0f554e8da	ʔalqajːuːm	3	ٱلۡقَيُّومُ ٱلۡقَيُّومِ
03e2ebdcfcfb	jaʃfaʕ	3	يَشۡفَعۡ يَشۡفَعُ
dea9bb9cfd81	ʔarːuʃdᵊ	3	ٱلرُّشۡدِ ٱلرُّشۡدُ
9f13c5bcda0f	ʔalɣajː	3	ٱلۡغَىِّ
d03dfc94f2d2	ʕuruːʃihaː	3	عُرُوشِهَا
0a76afe4b7e7	waⁿðˤur	3	وَٱنظُرۡ
1bd01750b7ae	ʔalʕiðˤaːm	3	ٱلۡعِظَـٰمَ ٱلۡعِظَامِ
4bba595004f9	tuʔmin	3	تُؤۡمِن تُؤۡمِنَ
8c593c9739ed	faxuð	3	فَخُذۡ
d64bdae5a098	d͡ʒabal	3	جَبَلٍ
429ff1d86faa	maːlahuː	3	مَالَهُۥ مَالَهُۥٓ
95f170f20c9b	waːbil	3	وَابِلٌ
1ddb1b30fba6	jaqᵊdiruːn	3	يَقۡدِرُونَ
2431d389408f	ʔukulahaː	3	أُكُلَهَا
d4f424f76aa0	dˤiʕfajn	3	ضِعۡفَيۡنِ
22c69d4ca034	waʔaʕnaːbᵊ	3	وَأَعۡنَـٰبٍ وَأَعۡنَابٍ
41cd7050fda2	bilfaħʃaːːʔ	3	بِٱلۡفَحۡشَآءِ
732b1e2727db	maɣfirahaː	3	مَّغۡفِرَةً
8ca24e4da8e8	ʔalfuqaraːːʔ	3	ٱلۡفُقَرَآءُ ٱلۡفُقَرَآءَ
90b24e3f54f6	wajukafːir	3	وَيُكَفِّرُ وَيُكَفِّرۡ وَيُكَفِّرَ
ccf9fc8ce4b1	lilfuqaraːːʔ	3	لِلۡفُقَرَآءِ
ce86e3ca3960	ʔaɣnijaːːʔ	3	أَغۡنِيَآءُ أَغۡنِيَآءَ
fbdc0f3f6ebe	jasʔaluːn	3	يَسۡــَٔلُونَ
d94404540b02	ʔalbajʕ	3	ٱلۡبَيۡعَ ٱلۡبَيۡعُ
2b3876a8bb9a	falakum	3	فَلَكُمۡ فَلَكُمُ
40b1aa006f03	ʔamwaːlikum	3	أَمۡوٰلِكُمۡ
1a026f88b66f	kaːtibᵊ	3	كَاتِبٌ كَاتِبُۢ
bc74f56bdf95	duʕuː	3	دُعُوٓاۡ دُعُواۡ
89f67f0aa819	waʔaqᵊwam	3	وَأَقۡوَمُ وَأَقۡوَمَ
0d0b3ca7622d	tuxfuːh	3	تُخۡفُوهُ
cc43bd65f1bb	wakutubihiː	3	وَكُتُبِهِۦ
41a1de4ccc6a	waʔilajk	3	وَإِلَيۡكَ
b14411104374	waʕalajhaː	3	وَعَلَيۡهَا
5efb7147ac2e	warħamnaː	3	وَٱرۡحَمۡنَا وَٱرۡحَمۡنَآ
d47a264fe32b	waʔuxar	3	وَأُخَرَ وَأُخَرُ
50ad68470434	wahabᵊ	3	وَهَبۡ وَهَبَ
04026d18f70e	ʔalwahːaːbᵊ	3	ٱلۡوَهَّابُ ٱلۡوَهَّابِ
c12b1ab39a02	d͡ʒaːmiʕ	3	جَامِعُ جَامِعٍ
9552180d4103	kadaʔbᵊ	3	كَدَأۡبِ
8ae377012ddf	waʔuxraː	3	وَأُخۡرَىٰ
4c4f6ae1aa92	binasˤrihiː	3	بِنَصۡرِهِۦ
8b120e0a156c	ʔaʃːahawaːt	3	ٱلشَّهَوٰتِ
f0d9ac2ff3ee	ʔaslamuː	3	أَسۡلَمُواۡ
bbefd91d84d9	jaʔmuruːn	3	يَأۡمُرُونَ
8a8358a36fc0	fabaʃːirhum	3	فَبَشِّرۡهُم
f8db47d9aeb1	jatawalːaː	3	يَتَوَلَّىٰ يَتَوَلَّى
043cd80c467e	wabajnahuː	3	وَبَيۡنَهُۥ وَبَيۡنَهُۥٓ
816d34e40633	ʔamadaː	3	أَمَدًا أَمَدَۢا
a7f8d132959f	ðunuːbakum	3	ذُنُوبَكُمۡ
b7d8259df15d	wanuːħaː	3	وَنُوحًا
139d244548d4	ʕimraːn	3	عِمۡرٰنَ
151c2cd3ab3c	wad͡ʒadᵊ	3	وَجَدَ
3cbdfc5fbb64	ʕiⁿdahaː	3	عِندَهَا
e4e9a631d810	daʕaː	3	دَعَا دَعَآ
98492a4e8632	qaːːʔim	3	قَآئِمٌ
b92cbcb53014	tukalːim	3	تُكَلِّمَ تُكَلِّمُ
358a0d5b52d7	nisaːːʔ	3	نِسَآءِ نِسَآءٌ نِّسَآءٍ
dd2605bb2e3f	ʔalmahdᵊ	3	ٱلۡمَهۡدِ
a134a437b780	ʔatˤːiːn	3	ٱلطِّينِ
ae4d74d06d43	tˤajraː	3	طَيۡرَۢا طَيۡرًا
a97117212d0b	ʔalħawaːrijːuːn	3	ٱلۡحَوَارِيُّونَ
17b4bef518a4	wamakaruː	3	وَمَكَرُواۡ
2a3a9dac3416	nuʃrik	3	نُّشۡرِكَ نُشۡرِكَ
9692a3b487f1	baʕdˤunaː	3	بَعۡضُنَا
0b5e96fde484	ʔarbaːbaː	3	أَرۡبَابًا
84535153bcbd	ʔitːabaʕuːh	3	ٱتَّبَعُوهُ
f27ae3e66dcd	dumt	3	دُمۡتُ دُمۡتَ
c0c124139698	ʔawfaː	3	أَوۡفَىٰ
b23274c6d175	walħukm	3	وَٱلۡحُكۡمَ
b2ba08c1f6f0	wanː̃ubuwːah	3	وَٱلنُّبُوَّةَ
984e0347eeb7	ʔiːmaːnihim	3	إِيمَـٰنِهِمۡ
f6068b1d7621	waʃahiduː	3	وَشَهِدُواۡ وَشَهِدُوٓاۡ
d7ce564ba30d	wad͡ʒaːːʔahum	3	وَجَآءَهُمُ وَجَآءَهُمۡ
5684c027a71b	ʔadˤːaːːːlːuːn	3	ٱلضَّآلُّونَ
d93061047db7	tafarːaquː	3	تَفَرَّقُواۡ تَفَرَّقُوٓاۡ
b9b455b4f150	ʔaʕdaːːʔaː	3	أَعۡدَآءً
c54b4575dce4	fafiː	3	فَفِى
a04150da0066	taʔmuruːn	3	تَأۡمُرُونَ
bde74eedabde	ʔalʔaᵐbijaːːʔ	3	ٱلۡأَنۢبِيَآءَ
1fd427569e38	wadːuː	3	وَدُّواۡ
ad2cdc8c673b	ʔalɣajðˤ	3	ٱلۡغَيۡظِ ٱلۡغَيۡظَ
dac49189707f	jadˤurːukum	3	يَضُرُّكُمۡ يَضُرُّكُم
96a36f935c87	ʔanː̃asˤr	3	ٱلنَّصۡرُ
39c5f75991b0	juʕaðːibahum	3	يُعَذِّبَهُمۡ يُعَذِّبَهُمُ يُعَذِّبَهُم
a856ac4df9cb	ʔalʕaːmiliːn	3	ٱلۡعَـٰمِلِينَ
723afb571ea1	tahinuː	3	تَهِنُواۡ
cecbc2d87781	taħzanuː	3	تَحۡزَنُواۡ
7d37e4141e22	miθluhuː	3	مِّثۡلُهُۥ
abfb64a79e63	ʔaʕqaːbikum	3	أَعۡقَـٰبِكُمۡ
9aa8663a195a	linafs	3	لِنَفۡسٍ لِّنَفۡسٍ
45d6318c8e7a	nuʔtihiː	3	نُؤۡتِهِۦ
691b0bc14519	faːtakum	3	فَاتَكُمۡ
3d3e4d04bab9	ʔalɣamː̃	3	ٱلۡغَمِّ
f6004248dc1c	tˤaːːʔifahaː	3	طَآئِفَةً طَآئِفَةَۢ
e8bf96a0da71	watˤaːːʔifah	3	وَطَآئِفَةٌ
828111a0d7f0	ʔataqaː	3	ٱلۡتَقَى
0ec72d40b895	dˤarabuː	3	ضَرَبُواۡ
66ac5e7cfc95	maːtuː	3	مَاتُواۡ
427cfc0d06e3	lijad͡ʒᵊʕal	3	لِيَجۡعَلَ لِّيَجۡعَلَ
346f72cd85dd	jad͡ʒᵊmaʕuːn	3	يَجۡمَعُونَ
923901b21c10	ɣaːlibᵊ	3	غَالِبَ غَالِبٌ
824ecd65d9e8	ridˤwaːn	3	رِضۡوٰنَ رِضۡوٰنِ
97442def40c2	wamaʔwaːh	3	وَمَأۡوَٮٰهُ
25fac71a045e	qaːtiluː	3	قَـٰتِلُواۡ
57216805b85c	lilʔiːmaːn	3	لِلۡإِيمَـٰنِ
0a240ba022ea	wafadˤl	3	وَفَضۡلٍ
2638859d19fb	ħasbunaː	3	حَسۡبُنَا
ce394faf53ed	jadˤurːuː	3	يَضُرُّواۡ
fc9334828fde	ħaðˤːaː	3	حَظًّا
9b3691cebb9b	jaħsabanː̃	3	يَحۡسَبَنَّ
fe9702cd8ee4	liʔaⁿfusihim	3	لِأَنفُسِهِمۡ لِّأَنفُسِهِمۡ
84185a310fd9	jabᵊxaluːn	3	يَبۡخَلُونَ
8f3a099594ab	ʕahidᵊ	3	عَهِدَ
f5dbd013be0e	lirasuːl	3	لِرَسُولٍ
78fe04eb0d6c	qabᵊliː	3	قَبۡلِى
82568e82589e	kaðːabuːk	3	كَذَّبُوكَ
40050938d6b4	ðaːːʔiqah	3	ذَآئِقَةُ
